0	7.3011e+10	4.57848e+10	
0	7.35252e+10	4.61073e+10	
0	7.404e+10	4.64301e+10	
0	7.45553e+10	4.67532e+10	
0	7.50711e+10	4.70767e+10	
0	7.55873e+10	4.74004e+10	
0	7.61039e+10	4.77244e+10	
0	7.6621e+10	4.80486e+10	
0	7.71384e+10	4.83731e+10	
0	7.76561e+10	4.86978e+10	
0	7.81741e+10	4.90226e+10	
0	7.86924e+10	4.93476e+10	
0	7.9211e+10	4.96728e+10	
0	7.97297e+10	4.99981e+10	
0	8.02486e+10	5.03235e+10	
0	8.07677e+10	5.0649e+10	
0	8.12868e+10	5.09745e+10	
0	8.18061e+10	5.13002e+10	
0	8.23253e+10	5.16258e+10	
0	8.28447e+10	5.19515e+10	
0	8.33639e+10	5.22771e+10	
0	8.38832e+10	5.26027e+10	
0	8.44024e+10	5.29283e+10	
0	8.49214e+10	5.32538e+10	
0	8.54403e+10	5.35792e+10	
0	8.59591e+10	5.39045e+10	
0	8.64776e+10	5.42297e+10	
0	8.69959e+10	5.45547e+10	
0	8.7514e+10	5.48796e+10	
0	8.80317e+10	5.52042e+10	
0	8.85491e+10	5.55287e+10	
0	8.90662e+10	5.58529e+10	
0	8.95828e+10	5.61769e+10	
0	9.0099e+10	5.65006e+10	
0	9.06148e+10	5.68241e+10	
0	9.113e+10	5.71472e+10	
0	9.16448e+10	5.747e+10	
0	9.2159e+10	5.77924e+10	
0	9.26725e+10	5.81145e+10	
0	9.31855e+10	5.84362e+10	
0	9.36978e+10	5.87574e+10	
0	9.42095e+10	5.90783e+10	
0	9.47204e+10	5.93987e+10	
0	9.52306e+10	5.97186e+10	
0	9.574e+10	6.0038e+10	
0	9.62486e+10	6.0357e+10	
0	9.67563e+10	6.06754e+10	
0	9.72632e+10	6.09932e+10	
0	9.77691e+10	6.13105e+10	
0	9.82741e+10	6.16272e+10	
0	9.87782e+10	6.19433e+10	
0	9.92812e+10	6.22588e+10	
0	9.97833e+10	6.25736e+10	
0	1.00284e+11	6.28877e+10	
0	1.00784e+11	6.32012e+10	
0	1.01283e+11	6.35139e+10	
0	1.0178e+11	6.38259e+10	
0	1.02277e+11	6.41372e+10	
0	1.02772e+11	6.44477e+10	
0	1.03266e+11	6.47574e+10	
0	1.03758e+11	6.50664e+10	
0	1.0425e+11	6.53745e+10	
0	1.0474e+11	6.56817e+10	
0	1.05228e+11	6.59881e+10	
0	1.05715e+11	6.62936e+10	
0	1.06201e+11	6.65982e+10	
0	1.06685e+11	6.69019e+10	
0	1.07168e+11	6.72047e+10	
0	1.0765e+11	6.75064e+10	
0	1.08129e+11	6.78073e+10	
0	1.08607e+11	6.81071e+10	
0	1.09084e+11	6.84059e+10	
0	1.09559e+11	6.87037e+10	
0	1.10032e+11	6.90004e+10	
0	1.10503e+11	6.92961e+10	
0	1.10973e+11	6.95906e+10	
0	1.11441e+11	6.98841e+10	
0	1.11907e+11	7.01764e+10	
0	1.12372e+11	7.04676e+10	
0	1.12834e+11	7.07577e+10	
0	1.13295e+11	7.10465e+10	
0	1.13753e+11	7.13342e+10	
0	1.1421e+11	7.16207e+10	
0	1.14665e+11	7.19059e+10	
0	1.15118e+11	7.21899e+10	
0	1.15569e+11	7.24726e+10	
0	1.16018e+11	7.2754e+10	
0	1.16464e+11	7.30341e+10	
0	1.16909e+11	7.33129e+10	
0	1.17351e+11	7.35904e+10	
0	1.17792e+11	7.38666e+10	
0	1.1823e+11	7.41413e+10	
0	1.18666e+11	7.44147e+10	
0	1.191e+11	7.46867e+10	
0	1.19531e+11	7.49572e+10	
0	1.1996e+11	7.52264e+10	
0	1.20387e+11	7.54941e+10	
0	1.20812e+11	7.57603e+10	
0	1.21234e+11	7.6025e+10	
0	1.21653e+11	7.62883e+10	
0	1.22071e+11	7.655e+10	
0	1.22486e+11	7.68102e+10	
0	1.22898e+11	7.70689e+10	
0	1.23308e+11	7.7326e+10	
0	1.23716e+11	7.75815e+10	
0	1.24121e+11	7.78355e+10	
0	1.24523e+11	7.80878e+10	
0	1.24923e+11	7.83385e+10	
0	1.2532e+11	7.85876e+10	
0	1.25715e+11	7.88351e+10	
0	1.26107e+11	7.90809e+10	
0	1.26496e+11	7.9325e+10	
0	1.26883e+11	7.95674e+10	
0	1.27266e+11	7.98082e+10	
0	1.27648e+11	8.00472e+10	
0	1.28026e+11	8.02845e+10	
0	1.28402e+11	8.052e+10	
0	1.28774e+11	8.07538e+10	
0	1.29144e+11	8.09858e+10	
0	1.29512e+11	8.12161e+10	
0	1.29876e+11	8.14445e+10	
0	1.30237e+11	8.16712e+10	
0	1.30596e+11	8.1896e+10	
0	1.30951e+11	8.2119e+10	
0	1.31304e+11	8.23402e+10	
0	1.31654e+11	8.25595e+10	
